# Synthetic disentangled spectrum for the MINATO SPAN tutorial.
# Generated from PoWR GAL-OB-Vd3 models 32-40 and 22-42; see provenance.json.
# wavelength_A normalised_flux marginal_flux_error_1sigma
4307.229174 1.00678265 0.00404611
4307.265093 0.99840284 0.00327248
4307.301012 1.00202392 0.00294561
4307.336931 1.00121330 0.00310300
4307.372850 1.00066613 0.00281578
4307.408770 0.99659872 0.00334412
4307.444690 1.00081933 0.00334503
4307.480610 1.00189444 0.00307513
4307.516531 0.99776772 0.00345109
4307.552452 0.99643850 0.00349076
4307.588373 0.99633504 0.00335023
4307.624295 1.00186168 0.00334750
4307.660217 1.00124224 0.00339295
4307.696139 0.99463850 0.00305851
4307.732061 1.00118096 0.00323029
4307.767984 1.00071643 0.00317528
4307.803907 1.00041344 0.00323408
4307.839831 0.99668191 0.00335541
4307.875754 0.99439980 0.00321451
4307.911678 0.99882134 0.00309126
4307.947603 0.99890256 0.00361743
4307.983527 0.99777035 0.00350381
4308.019452 0.99249814 0.00301917
4308.055377 0.99459056 0.00299399
4308.091303 0.99358567 0.00321277
4308.127228 0.99355170 0.00287833
4308.163154 0.99402740 0.00337736
4308.199081 0.98678110 0.00312345
4308.235007 0.98769847 0.00366513
4308.270934 0.99059971 0.00335344
4308.306862 0.99496174 0.00317778
4308.342789 1.00068160 0.00311945
4308.378717 0.99673429 0.00329978
4308.414645 0.99397412 0.00307042
4308.450574 0.99410035 0.00330596
4308.486502 0.99407771 0.00342497
4308.522432 0.99530183 0.00319712
4308.558361 0.99699023 0.00342290
4308.594291 0.99623396 0.00298139
4308.630221 0.99710152 0.00342720
4308.666151 1.00320174 0.00336513
4308.702081 0.99902260 0.00309851
4308.738012 0.99294997 0.00320358
4308.773943 0.99448738 0.00299378
4308.809875 0.99551936 0.00288790
4308.845807 0.99260996 0.00311080
4308.881739 0.99662443 0.00322098
4308.917671 0.99701922 0.00313237
4308.953604 0.99518337 0.00333881
4308.989537 0.99812603 0.00326934
4309.025470 0.99607371 0.00336326
4309.061403 0.99742822 0.00322104
4309.097337 0.99323471 0.00310780
4309.133271 0.98978682 0.00313354
4309.169206 0.99449053 0.00328240
4309.205141 0.99668561 0.00350189
4309.241076 0.99367994 0.00315435
4309.277011 0.99122594 0.00349022
4309.312947 0.99554617 0.00387441
4309.348883 0.99301931 0.00320456
4309.384819 0.99576534 0.00312366
4309.420755 0.99300921 0.00345261
4309.456692 0.99343597 0.00349980
4309.492629 0.99719929 0.00335887
4309.528567 0.98808887 0.00301517
4309.564505 0.99627792 0.00328169
4309.600443 1.00155036 0.00322324
4309.636381 0.99431314 0.00324476
4309.672320 0.99137444 0.00305921
4309.708259 0.98872641 0.00313123
4309.744198 0.99044674 0.00344444
4309.780137 0.99196484 0.00342035
4309.816077 0.98972584 0.00297835
4309.852017 0.99831961 0.00334301
4309.887958 0.99268499 0.00269260
4309.923899 0.99395280 0.00324708
4309.959840 0.99275686 0.00355114
4309.995781 0.99529933 0.00336601
4310.031723 0.99964899 0.00319152
4310.067665 0.99590336 0.00284612
4310.103607 0.99555320 0.00313612
4310.139549 0.99697271 0.00302860
4310.175492 0.99473599 0.00372192
4310.211435 0.99787706 0.00353182
4310.247379 0.99610713 0.00340328
4310.283323 0.99430694 0.00297626
4310.319267 0.99277339 0.00294566
4310.355211 0.99272749 0.00299616
4310.391156 0.99475330 0.00297677
4310.427101 0.99770947 0.00344916
4310.463046 0.99323975 0.00347085
4310.498991 0.99058058 0.00289446
4310.534937 0.99402831 0.00291620
4310.570883 0.99238360 0.00324320
4310.606830 0.99170412 0.00312810
4310.642776 0.99160014 0.00333994
4310.678724 0.99068080 0.00328670
4310.714671 0.98830799 0.00367323
4310.750619 0.99490129 0.00355877
4310.786566 0.99302346 0.00314518
4310.822515 0.99564474 0.00342330
4310.858463 0.99674234 0.00359812
4310.894412 0.99461809 0.00291399
4310.930361 0.99691589 0.00321626
4310.966311 0.99614771 0.00305309
4311.002260 0.99573102 0.00356025
4311.038210 0.99789025 0.00327363
4311.074161 0.99201110 0.00306916
4311.110111 0.99624846 0.00355484
4311.146062 0.99265126 0.00346349
4311.182014 0.99558722 0.00363651
4311.217965 0.99157237 0.00317211
4311.253917 0.99439487 0.00320096
4311.289869 0.99321299 0.00327984
4311.325822 0.99694679 0.00307095
4311.361774 0.99788295 0.00367880
4311.397727 0.99503694 0.00313955
4311.433681 0.99647483 0.00334350
4311.469634 0.99719991 0.00278832
4311.505588 0.99279821 0.00360052
4311.541542 0.99605902 0.00351772
4311.577497 0.99172816 0.00333868
4311.613452 0.99329750 0.00378189
4311.649407 0.99562520 0.00335654
4311.685362 0.99537402 0.00341203
4311.721318 0.99104120 0.00344947
4311.757274 0.99131859 0.00299551
4311.793231 1.00001971 0.00327365
4311.829187 0.99353553 0.00364450
4311.865144 0.99303794 0.00338497
4311.901101 0.99390861 0.00334741
4311.937059 0.99473226 0.00320506
4311.973017 0.99665661 0.00304344
4312.008975 1.00064875 0.00330761
4312.044933 0.99880971 0.00345873
4312.080892 0.99571483 0.00319352
4312.116851 0.99592006 0.00310241
4312.152810 0.99507400 0.00296466
4312.188770 0.99476728 0.00326261
4312.224730 0.99127322 0.00298588
4312.260690 0.99259950 0.00321609
4312.296651 0.99514012 0.00309160
4312.332612 0.99117436 0.00320963
4312.368573 0.99460867 0.00299122
4312.404534 0.99575315 0.00316048
4312.440496 0.98624977 0.00277001
4312.476458 0.99045836 0.00290701
4312.512420 0.99154563 0.00315367
4312.548383 0.99359309 0.00336667
4312.584346 0.99059485 0.00353884
4312.620309 0.99441627 0.00293726
4312.656273 0.99472598 0.00341741
4312.692236 0.98926305 0.00308406
4312.728200 0.99040407 0.00336235
4312.764165 0.99210650 0.00300803
4312.800130 0.98883726 0.00360826
4312.836095 0.98906061 0.00339114
4312.872060 0.99326820 0.00312553
4312.908026 0.99395803 0.00320692
4312.943992 0.99878388 0.00287554
4312.979958 0.99825805 0.00295260
4313.015924 0.99697633 0.00354226
4313.051891 0.99454663 0.00346024
4313.087858 0.99344949 0.00338648
4313.123826 0.98890792 0.00349933
4313.159793 0.98880081 0.00312603
4313.195761 0.99213976 0.00328134
4313.231730 0.98585116 0.00332733
4313.267698 0.99177125 0.00363974
4313.303667 0.99549941 0.00354727
4313.339637 0.99134249 0.00329406
4313.375606 0.98815012 0.00340306
4313.411576 0.99008210 0.00308159
4313.447546 0.99061405 0.00347199
4313.483517 0.98950104 0.00326440
4313.519487 0.98121416 0.00320886
4313.555458 0.98545736 0.00355014
4313.591430 0.98962142 0.00360146
4313.627401 0.98835217 0.00342498
4313.663373 0.98813125 0.00307714
4313.699345 0.99335223 0.00367262
4313.735318 0.99115830 0.00356204
4313.771291 0.99428448 0.00332686
4313.807264 0.99020787 0.00338933
4313.843237 0.98736947 0.00361010
4313.879211 0.98638239 0.00387870
4313.915185 0.98729307 0.00359021
4313.951159 0.98631312 0.00326216
4313.987134 0.98718453 0.00373678
4314.023109 0.98597538 0.00313716
4314.059084 0.98962444 0.00333303
4314.095060 0.99535798 0.00340527
4314.131036 0.99489572 0.00338961
4314.167012 0.98957371 0.00328576
4314.202988 0.98890104 0.00282851
4314.238965 0.98939299 0.00360163
4314.274942 0.99245650 0.00329674
4314.310919 0.99015304 0.00313392
4314.346897 0.98978019 0.00350059
4314.382875 0.99202759 0.00346061
4314.418853 0.99318880 0.00356886
4314.454832 0.98889903 0.00316895
4314.490810 0.98437802 0.00338971
4314.526790 0.98632678 0.00290886
4314.562769 0.98859931 0.00303994
4314.598749 0.98846446 0.00292615
4314.634729 0.98223290 0.00318273
4314.670709 0.98921698 0.00299880
4314.706690 0.98220935 0.00327241
4314.742671 0.98797343 0.00285834
4314.778652 0.99351699 0.00279228
4314.814633 0.99458335 0.00330013
4314.850615 0.98557557 0.00333244
4314.886597 0.99179878 0.00312342
4314.922580 0.99232275 0.00346311
4314.958562 0.98506542 0.00344665
4314.994546 0.98513088 0.00330973
4315.030529 0.98955920 0.00314835
4315.066512 0.98900180 0.00315153
4315.102496 0.98769103 0.00344143
4315.138481 0.98607920 0.00356306
4315.174465 0.98841102 0.00372217
4315.210450 0.99267835 0.00286055
4315.246435 0.99257334 0.00332852
4315.282421 0.99580624 0.00318133
4315.318406 0.99621825 0.00356067
4315.354392 0.99579168 0.00312798
4315.390379 0.99900740 0.00307730
4315.426365 0.99603761 0.00345298
4315.462352 0.99675785 0.00312644
4315.498339 0.99383428 0.00292968
4315.534327 0.99369395 0.00334727
4315.570315 0.99520274 0.00345962
4315.606303 0.99738749 0.00362698
4315.642291 0.99406298 0.00331319
4315.678280 0.99140274 0.00319590
4315.714269 0.99520220 0.00288013
4315.750258 0.99552558 0.00305319
4315.786248 0.99489817 0.00334693
4315.822238 0.99065769 0.00346758
4315.858228 0.99172447 0.00354461
4315.894219 0.99870082 0.00341024
4315.930210 0.99853977 0.00308819
4315.966201 0.99394082 0.00318041
4316.002192 0.99369499 0.00358959
4316.038184 0.99010986 0.00331043
4316.074176 0.99400248 0.00293575
4316.110168 0.98872356 0.00329143
4316.146161 0.98531933 0.00345833
4316.182154 0.98207705 0.00337790
4316.218147 0.98219746 0.00322844
4316.254141 0.98219188 0.00324293
4316.290135 0.97971400 0.00364525
4316.326129 0.97537396 0.00327215
4316.362123 0.97989266 0.00340031
4316.398118 0.97589250 0.00305854
4316.434113 0.98564322 0.00331667
4316.470108 0.97245915 0.00338435
4316.506104 0.96836798 0.00368483
4316.542100 0.97445960 0.00341226
4316.578096 0.97317333 0.00315158
4316.614093 0.97091541 0.00346882
4316.650089 0.96760740 0.00310042
4316.686087 0.96708117 0.00306607
4316.722084 0.97328635 0.00317396
4316.758082 0.96632741 0.00310595
4316.794080 0.97033361 0.00328354
4316.830078 0.96937297 0.00376083
4316.866077 0.96996225 0.00341667
4316.902076 0.96768982 0.00310762
4316.938075 0.97082255 0.00318008
4316.974074 0.97100015 0.00312069
4317.010074 0.97024490 0.00315892
4317.046074 0.96953679 0.00339983
4317.082075 0.96218437 0.00326569
4317.118076 0.96496758 0.00319800
4317.154077 0.96193751 0.00351463
4317.190078 0.96248211 0.00338537
4317.226080 0.96417339 0.00333182
4317.262082 0.96881749 0.00310609
4317.298084 0.96915585 0.00301184
4317.334086 0.96612989 0.00312007
4317.370089 0.96983158 0.00310937
4317.406092 0.96459238 0.00286734
4317.442096 0.97055922 0.00305525
4317.478099 0.96536291 0.00320577
4317.514104 0.97279737 0.00302680
4317.550108 0.97203560 0.00316914
4317.586113 0.96590490 0.00376470
4317.622117 0.96385536 0.00314278
4317.658123 0.97170690 0.00367020
4317.694128 0.97133151 0.00336804
4317.730134 0.97521672 0.00309969
4317.766140 0.97406941 0.00352246
4317.802147 0.97342590 0.00312516
4317.838153 0.97253119 0.00351696
4317.874160 0.97581797 0.00343689
4317.910168 0.98012839 0.00284351
4317.946175 0.97044350 0.00347403
4317.982183 0.97826858 0.00307627
4318.018192 0.97664930 0.00369414
4318.054200 0.98184972 0.00339073
4318.090209 0.98518489 0.00338696
4318.126218 0.98239149 0.00331151
4318.162228 0.98926970 0.00322935
4318.198237 0.98486333 0.00307734
4318.234247 0.98777832 0.00326302
4318.270258 0.99093308 0.00348106
4318.306268 0.99067111 0.00319243
4318.342279 0.99503055 0.00330546
4318.378291 0.99082295 0.00362029
4318.414302 0.99038479 0.00321243
4318.450314 0.98398801 0.00346542
4318.486326 0.98152308 0.00303561
4318.522339 0.98894410 0.00318519
4318.558351 0.98769559 0.00309584
4318.594364 0.98596309 0.00336334
4318.630378 0.98402179 0.00278911
4318.666391 0.97625302 0.00326813
4318.702405 0.97805377 0.00354273
4318.738420 0.98182651 0.00324033
4318.774434 0.98190703 0.00303675
4318.810449 0.97636750 0.00331529
4318.846464 0.97426721 0.00340822
4318.882480 0.97451930 0.00371026
4318.918495 0.97371877 0.00347799
4318.954511 0.96838717 0.00322159
4318.990528 0.96688523 0.00337492
4319.026544 0.96817902 0.00364722
4319.062561 0.96305339 0.00355474
4319.098579 0.96958629 0.00305228
4319.134596 0.96830226 0.00294651
4319.170614 0.96917648 0.00347623
4319.206632 0.96086347 0.00326030
4319.242651 0.96049763 0.00349653
4319.278669 0.96620561 0.00312191
4319.314688 0.96300998 0.00324953
4319.350708 0.95725764 0.00292214
4319.386727 0.95748463 0.00354622
4319.422747 0.95823250 0.00354482
4319.458768 0.96429962 0.00313934
4319.494788 0.96074695 0.00288601
4319.530809 0.95883917 0.00364216
4319.566830 0.96429592 0.00362280
4319.602852 0.96114156 0.00320994
4319.638874 0.96359419 0.00321250
4319.674896 0.96127400 0.00338613
4319.710918 0.95880250 0.00331808
4319.746941 0.95735877 0.00315832
4319.782964 0.96203587 0.00294656
4319.818987 0.96535195 0.00355477
4319.855010 0.96646544 0.00272745
4319.891034 0.95929564 0.00306100
4319.927058 0.96107558 0.00319752
4319.963083 0.96600224 0.00310009
4319.999108 0.96518313 0.00366888
4320.035133 0.96772209 0.00280281
4320.071158 0.96287079 0.00349625
4320.107184 0.96620185 0.00333152
4320.143210 0.96372114 0.00391219
4320.179236 0.96557242 0.00350145
4320.215263 0.97096361 0.00286051
4320.251289 0.96246041 0.00338975
4320.287317 0.96353949 0.00344441
4320.323344 0.97063051 0.00335215
4320.359372 0.97187076 0.00340355
4320.395400 0.96767186 0.00330066
4320.431428 0.96989651 0.00290807
4320.467457 0.97489562 0.00288257
4320.503486 0.97355771 0.00281771
4320.539515 0.98217593 0.00316051
4320.575545 0.98082789 0.00317053
4320.611575 0.98141390 0.00311158
4320.647605 0.98161678 0.00370799
4320.683635 0.98342482 0.00305639
4320.719666 0.98281949 0.00298724
4320.755697 0.98789675 0.00318101
4320.791728 0.98690679 0.00327247
4320.827760 0.98774885 0.00289394
4320.863792 0.98899872 0.00314173
4320.899824 0.99220134 0.00353060
4320.935857 0.99106408 0.00340089
4320.971890 0.98822867 0.00341198
4321.007923 0.98483507 0.00327363
4321.043957 0.99223568 0.00314804
4321.079990 0.99808070 0.00332316
4321.116024 0.98858874 0.00313772
4321.152059 0.98322472 0.00317521
4321.188093 0.99278815 0.00271860
4321.224128 0.98748326 0.00305256
4321.260164 0.99218059 0.00321247
4321.296199 0.98938943 0.00328476
4321.332235 0.99674334 0.00346878
4321.368271 0.99228833 0.00353970
4321.404308 0.99518654 0.00362285
4321.440345 0.99456076 0.00349409
4321.476382 0.99353001 0.00329101
4321.512419 0.99300900 0.00362961
4321.548457 0.98879346 0.00345280
4321.584495 0.99082547 0.00299409
4321.620533 0.98986260 0.00318517
4321.656572 0.99360193 0.00273990
4321.692610 0.99262995 0.00338468
4321.728650 0.99809430 0.00342273
4321.764689 0.99798838 0.00372320
4321.800729 0.99640417 0.00356199
4321.836769 0.99514994 0.00320162
4321.872809 0.99277189 0.00371304
4321.908850 0.99208652 0.00361418
4321.944891 0.99259130 0.00306287
4321.980932 0.99693374 0.00307649
4322.016974 0.98850488 0.00307381
4322.053016 0.99189995 0.00283846
4322.089058 0.99384417 0.00359687
4322.125101 0.99152413 0.00371593
4322.161143 0.99662882 0.00323545
4322.197186 0.98911673 0.00347205
4322.233230 0.99489409 0.00334103
4322.269274 0.99333134 0.00347280
4322.305318 0.99389361 0.00315672
4322.341362 0.98901646 0.00311920
4322.377406 0.98703044 0.00331053
4322.413451 0.99137159 0.00372614
4322.449497 0.98816091 0.00342131
4322.485542 0.99193912 0.00330751
4322.521588 0.99499811 0.00278932
4322.557634 0.99366509 0.00320755
4322.593680 0.98888876 0.00348182
4322.629727 0.98571581 0.00318672
4322.665774 0.99520505 0.00329115
4322.701821 0.99412940 0.00351410
4322.737869 0.99499939 0.00297781
4322.773917 0.99887128 0.00297727
4322.809965 0.99800921 0.00319423
4322.846014 0.99184324 0.00338975
4322.882062 0.99707290 0.00312905
4322.918111 0.99721179 0.00345308
4322.954161 0.99050961 0.00303836
4322.990211 0.99637026 0.00272735
4323.026261 0.99015557 0.00316673
4323.062311 0.99183219 0.00371207
4323.098362 0.99612485 0.00249664
4323.134412 0.99314836 0.00342030
4323.170464 0.99500509 0.00313002
4323.206515 0.99606835 0.00301592
4323.242567 0.99761954 0.00310725
4323.278619 0.99132585 0.00313340
4323.314671 0.99036723 0.00363513
4323.350724 0.99038069 0.00330537
4323.386777 0.99283752 0.00358895
4323.422831 0.99047049 0.00312724
4323.458884 0.99278758 0.00324259
4323.494938 0.98905991 0.00361320
4323.530992 1.00061823 0.00319347
4323.567047 0.99729597 0.00371955
4323.603102 0.99175647 0.00310737
4323.639157 0.98897582 0.00349879
4323.675212 0.99542765 0.00340273
4323.711268 0.99519928 0.00307455
4323.747324 0.99590595 0.00371031
4323.783380 0.98781815 0.00277363
4323.819437 0.99051642 0.00279568
4323.855494 0.99447406 0.00301361
4323.891551 0.99603026 0.00280412
4323.927609 0.99295299 0.00298035
4323.963666 0.98939224 0.00327395
4323.999724 0.99501241 0.00326136
4324.035783 0.99492582 0.00363934
4324.071842 0.99209630 0.00345472
4324.107901 0.99461141 0.00319292
4324.143960 0.99531212 0.00338303
4324.180020 0.98889573 0.00318062
4324.216080 0.99183563 0.00351254
4324.252140 0.98946039 0.00322762
4324.288200 0.98974223 0.00324885
4324.324261 0.98803641 0.00304517
4324.360322 0.98871066 0.00307231
4324.396384 0.98940706 0.00330520
4324.432445 0.99119081 0.00312682
4324.468507 0.98792887 0.00333043
4324.504570 0.98649998 0.00265113
4324.540632 0.99063306 0.00305216
4324.576695 0.98873018 0.00297343
4324.612759 0.98294361 0.00314038
4324.648822 0.97862874 0.00362943
4324.684886 0.98165107 0.00314908
4324.720950 0.98334547 0.00308018
4324.757015 0.97338716 0.00310069
4324.793079 0.97818571 0.00301760
4324.829144 0.97643861 0.00347446
4324.865210 0.97732806 0.00388943
4324.901275 0.97456796 0.00334510
4324.937341 0.96854850 0.00336015
4324.973408 0.97412062 0.00342554
4325.009474 0.97496660 0.00347882
4325.045541 0.97265406 0.00289251
4325.081608 0.96791429 0.00296732
4325.117676 0.96759361 0.00303331
4325.153743 0.96372959 0.00348163
4325.189811 0.96999215 0.00340751
4325.225880 0.97260441 0.00306280
4325.261948 0.97508558 0.00349044
4325.298017 0.97535895 0.00347568
4325.334087 0.96824329 0.00309931
4325.370156 0.97251618 0.00345719
4325.406226 0.97642276 0.00309798
4325.442296 0.96569136 0.00299726
4325.478367 0.96444148 0.00345156
4325.514437 0.96614573 0.00339073
4325.550508 0.96467275 0.00326487
4325.586580 0.96328286 0.00297434
4325.622651 0.96744601 0.00309540
4325.658723 0.96987578 0.00299039
4325.694796 0.96463934 0.00306376
4325.730868 0.96666168 0.00382555
4325.766941 0.96981952 0.00297504
4325.803014 0.96760559 0.00335375
4325.839088 0.96066477 0.00311820
4325.875161 0.96051796 0.00353301
4325.911236 0.96865788 0.00341954
4325.947310 0.97182946 0.00328129
4325.983385 0.97020569 0.00364168
4326.019460 0.97157272 0.00362761
4326.055535 0.96899067 0.00359168
4326.091610 0.96914907 0.00374609
4326.127686 0.96744282 0.00369680
4326.163762 0.97008752 0.00277507
4326.199839 0.96711628 0.00346450
4326.235916 0.96856317 0.00356758
4326.271993 0.96796192 0.00364612
4326.308070 0.97238603 0.00333599
4326.344148 0.97655637 0.00361651
4326.380226 0.97005165 0.00345954
4326.416304 0.96987930 0.00318814
4326.452383 0.97412179 0.00334285
4326.488461 0.96731934 0.00339226
4326.524541 0.96719463 0.00308590
4326.560620 0.96594400 0.00289956
4326.596700 0.96922223 0.00346855
4326.632780 0.97010745 0.00343928
4326.668860 0.97096996 0.00327656
4326.704941 0.97058668 0.00264641
4326.741022 0.97045032 0.00308062
4326.777103 0.97065226 0.00365895
4326.813185 0.97176155 0.00355527
4326.849267 0.96778248 0.00331244
4326.885349 0.97107524 0.00338599
4326.921432 0.97063475 0.00300823
4326.957514 0.96753274 0.00307266
4326.993597 0.96571174 0.00359964
4327.029681 0.96660639 0.00363143
4327.065764 0.96902542 0.00337523
4327.101848 0.96941815 0.00344842
4327.137933 0.97064632 0.00298708
4327.174017 0.96505069 0.00346738
4327.210102 0.96776213 0.00295034
4327.246187 0.96802473 0.00371563
4327.282273 0.96535998 0.00303018
4327.318359 0.96726153 0.00297928
4327.354445 0.96601398 0.00312209
4327.390531 0.96374667 0.00314114
4327.426618 0.96288690 0.00340040
4327.462705 0.96056643 0.00324163
4327.498792 0.95952729 0.00325661
4327.534880 0.95334317 0.00372541
4327.570968 0.95737034 0.00321399
4327.607056 0.95551623 0.00362229
4327.643145 0.95363696 0.00376934
4327.679233 0.95395670 0.00315726
4327.715322 0.95909707 0.00353497
4327.751412 0.95659941 0.00344570
4327.787502 0.95427207 0.00354766
4327.823592 0.95458484 0.00302125
4327.859682 0.95305551 0.00354287
4327.895772 0.95368960 0.00334450
4327.931863 0.95599549 0.00328840
4327.967955 0.95195852 0.00287915
4328.004046 0.95286938 0.00303175
4328.040138 0.95077621 0.00329325
4328.076230 0.95236195 0.00326121
4328.112323 0.95404989 0.00328170
4328.148415 0.95396719 0.00268989
4328.184508 0.96122215 0.00328877
4328.220602 0.95307939 0.00339415
4328.256695 0.95504169 0.00304335
4328.292789 0.95047840 0.00346364
4328.328883 0.95947908 0.00322293
4328.364978 0.95300589 0.00337727
4328.401073 0.95468060 0.00321702
4328.437168 0.95964356 0.00334632
4328.473263 0.95920892 0.00362620
4328.509359 0.96360476 0.00322423
4328.545455 0.96354928 0.00346707
4328.581551 0.95978295 0.00326892
4328.617648 0.95697546 0.00339259
4328.653745 0.96134174 0.00345406
4328.689842 0.95967317 0.00323894
4328.725940 0.96390210 0.00326902
4328.762038 0.95834691 0.00297070
4328.798136 0.96102770 0.00318549
4328.834234 0.96519969 0.00337627
4328.870333 0.96521803 0.00345362
4328.906432 0.96338084 0.00332056
4328.942531 0.96491514 0.00330463
4328.978631 0.96410260 0.00330959
4329.014731 0.96594190 0.00359902
4329.050831 0.96433276 0.00354273
4329.086932 0.96883043 0.00365962
4329.123033 0.97109961 0.00348507
4329.159134 0.97654360 0.00295662
4329.195235 0.97172607 0.00346421
4329.231337 0.97570389 0.00308269
4329.267439 0.97264314 0.00333089
4329.303541 0.97367289 0.00362368
4329.339644 0.97045996 0.00341254
4329.375747 0.96727272 0.00339726
4329.411850 0.97118744 0.00335247
4329.447954 0.97064867 0.00322223
4329.484058 0.97330702 0.00400129
4329.520162 0.97320269 0.00389598
4329.556266 0.97367524 0.00354867
4329.592371 0.97250762 0.00306856
4329.628476 0.97790376 0.00321062
4329.664581 0.97740378 0.00375061
4329.700687 0.97462434 0.00378552
4329.736793 0.96785265 0.00323682
4329.772899 0.97181582 0.00357886
4329.809006 0.97437600 0.00352033
4329.845113 0.97620653 0.00367980
4329.881220 0.97860331 0.00304911
4329.917327 0.97312029 0.00300077
4329.953435 0.97476799 0.00310437
4329.989543 0.97785599 0.00330614
4330.025652 0.97436555 0.00358688
4330.061760 0.97486751 0.00355162
4330.097869 0.97110959 0.00334407
4330.133979 0.97166325 0.00344305
4330.170088 0.97128135 0.00351891
4330.206198 0.96704169 0.00371221
4330.242308 0.96913713 0.00356980
4330.278419 0.97097279 0.00338918
4330.314529 0.97135855 0.00343582
4330.350641 0.96488509 0.00348615
4330.386752 0.96993096 0.00357524
4330.422864 0.96560478 0.00341679
4330.458976 0.96646392 0.00317811
4330.495088 0.96497383 0.00374570
4330.531200 0.95984501 0.00335073
4330.567313 0.96812768 0.00375962
4330.603427 0.96800768 0.00323170
4330.639540 0.96759520 0.00300173
4330.675654 0.96784104 0.00335535
4330.711768 0.96635784 0.00324476
4330.747882 0.96511074 0.00330823
4330.783997 0.96658832 0.00342327
4330.820112 0.96025100 0.00306492
4330.856227 0.96092009 0.00320532
4330.892343 0.96205077 0.00317050
4330.928459 0.95873704 0.00365893
4330.964575 0.95267700 0.00324256
4331.000692 0.96033608 0.00354198
4331.036808 0.95826316 0.00364837
4331.072926 0.95821223 0.00329072
4331.109043 0.95309992 0.00328511
4331.145161 0.95518311 0.00313606
4331.181279 0.95767585 0.00338576
4331.217397 0.94685201 0.00338028
4331.253516 0.95009076 0.00312069
4331.289634 0.95668875 0.00334538
4331.325754 0.95009081 0.00353199
4331.361873 0.95379809 0.00312885
4331.397993 0.95537475 0.00355811
4331.434113 0.95241421 0.00354063
4331.470234 0.95426302 0.00368360
4331.506354 0.95288523 0.00322024
4331.542475 0.94964216 0.00308559
4331.578597 0.95204376 0.00358251
4331.614718 0.95041509 0.00358615
4331.650840 0.94844425 0.00369363
4331.686962 0.94817695 0.00336077
4331.723085 0.94778820 0.00350897
4331.759208 0.94678011 0.00358119
4331.795331 0.94641282 0.00352704
4331.831454 0.94617686 0.00374671
4331.867578 0.94682300 0.00331478
4331.903702 0.94274120 0.00337095
4331.939827 0.94309626 0.00321550
4331.975951 0.94489700 0.00321731
4332.012076 0.94587105 0.00348682
4332.048201 0.94347803 0.00364471
4332.084327 0.94334439 0.00330496
4332.120453 0.94674219 0.00340583
4332.156579 0.94828831 0.00370780
4332.192705 0.94811501 0.00343821
4332.228832 0.94524083 0.00381133
4332.264959 0.94373742 0.00401988
4332.301086 0.94178028 0.00352039
4332.337214 0.94913463 0.00339371
4332.373342 0.94576477 0.00354548
4332.409470 0.94749165 0.00348895
4332.445599 0.94185046 0.00329121
4332.481728 0.94861750 0.00303451
4332.517857 0.94631538 0.00339138
4332.553986 0.94270480 0.00302775
4332.590116 0.94477294 0.00317913
4332.626246 0.94434446 0.00319552
4332.662377 0.94496876 0.00344134
4332.698507 0.94926776 0.00327451
4332.734638 0.95038626 0.00314272
4332.770769 0.94804039 0.00342446
4332.806901 0.95236777 0.00324102
4332.843033 0.95216576 0.00320250
4332.879165 0.94422703 0.00352947
4332.915298 0.94796475 0.00302544
4332.951430 0.94339697 0.00319635
4332.987563 0.93743774 0.00361561
4333.023697 0.94531973 0.00321586
4333.059830 0.94739615 0.00361560
4333.095964 0.94693188 0.00329640
4333.132099 0.94731516 0.00325047
4333.168233 0.94813365 0.00318588
4333.204368 0.94481505 0.00315976
4333.240503 0.94520259 0.00338659
4333.276639 0.94139919 0.00321731
4333.312775 0.94129834 0.00323581
4333.348911 0.94848308 0.00331438
4333.385047 0.94673603 0.00310807
4333.421184 0.94524380 0.00333502
4333.457321 0.93966877 0.00326854
4333.493458 0.94159480 0.00331006
4333.529596 0.94558895 0.00363278
4333.565734 0.94213627 0.00363063
4333.601872 0.94358710 0.00344340
4333.638010 0.94263789 0.00386294
4333.674149 0.93720153 0.00346744
4333.710288 0.93552637 0.00388361
4333.746428 0.93492276 0.00339774
4333.782567 0.93520275 0.00345900
4333.818707 0.93931830 0.00297365
4333.854848 0.93641568 0.00315180
4333.890988 0.93562620 0.00350552
4333.927129 0.93403918 0.00384633
4333.963270 0.93567478 0.00374213
4333.999412 0.93434863 0.00303945
4334.035554 0.93782359 0.00325703
4334.071696 0.93761468 0.00318362
4334.107838 0.93835101 0.00328282
4334.143981 0.92935620 0.00349098
4334.180124 0.92618368 0.00308978
4334.216267 0.92984293 0.00286553
4334.252411 0.93231379 0.00289461
4334.288555 0.93278833 0.00320268
4334.324699 0.92592297 0.00396251
4334.360844 0.92500961 0.00328956
4334.396988 0.92620320 0.00322006
4334.433134 0.92894065 0.00365027
4334.469279 0.92516635 0.00356335
4334.505425 0.92758051 0.00306800
4334.541571 0.92518909 0.00346315
4334.577717 0.91842819 0.00370635
4334.613864 0.92487426 0.00354034
4334.650011 0.92817889 0.00354340
4334.686158 0.92332933 0.00329148
4334.722305 0.92013379 0.00315049
4334.758453 0.91962116 0.00340377
4334.794601 0.91757872 0.00332629
4334.830750 0.91943182 0.00365631
4334.866899 0.91458067 0.00351386
4334.903048 0.91684094 0.00355099
4334.939197 0.91886086 0.00351988
4334.975347 0.91551619 0.00330563
4335.011497 0.91170519 0.00341194
